company_slug,company_name,industry,source_name,source_url,rating_value,rating_scale,reviews_count,fetched_at,status,is_public,note
fest,!FEST,HoReCa,Google,,,5,,,needs_verification,false,
fest,!FEST,HoReCa,Work.ua,,,5,,,needs_verification,false,
fest,!FEST,HoReCa,Robota.ua,,,5,,,needs_verification,false,
fest,!FEST,HoReCa,Indeed,,,5,,,needs_verification,false,
fest,!FEST,HoReCa,Glassdoor,,,5,,,needs_verification,false,
1-1-media,1+1 media,Media,Google,,,5,,,needs_verification,false,
1-1-media,1+1 media,Media,Work.ua,,,5,,,needs_verification,false,
1-1-media,1+1 media,Media,Robota.ua,,,5,,,needs_verification,false,
1-1-media,1+1 media,Media,Indeed,,,5,,,needs_verification,false,
1-1-media,1+1 media,Media,Glassdoor,,,5,,,needs_verification,false,
24-kanal,24 Канал,Media,Google,,,5,,,needs_verification,false,
24-kanal,24 Канал,Media,Work.ua,,,5,,,needs_verification,false,
24-kanal,24 Канал,Media,Robota.ua,,,5,,,needs_verification,false,
24-kanal,24 Канал,Media,Indeed,,,5,,,needs_verification,false,
24-kanal,24 Канал,Media,Glassdoor,,,5,,,needs_verification,false,
a-bank,A-Банк,Банки і фінанси,Google,,,5,,,needs_verification,false,
a-bank,A-Банк,Банки і фінанси,Work.ua,,,5,,,needs_verification,false,
a-bank,A-Банк,Банки і фінанси,Robota.ua,,,5,,,needs_verification,false,
a-bank,A-Банк,Банки і фінанси,Indeed,,,5,,,needs_verification,false,
a-bank,A-Банк,Банки і фінанси,Glassdoor,,,5,,,needs_verification,false,
acino-ukraine,Acino Ukraine,Фармацевтика,Google,,,5,,,needs_verification,false,
acino-ukraine,Acino Ukraine,Фармацевтика,Work.ua,,,5,,,needs_verification,false,
acino-ukraine,Acino Ukraine,Фармацевтика,Robota.ua,,,5,,,needs_verification,false,
acino-ukraine,Acino Ukraine,Фармацевтика,Indeed,,,5,,,needs_verification,false,
acino-ukraine,Acino Ukraine,Фармацевтика,Glassdoor,,,5,,,needs_verification,false,
adamant,Adamant,Telecom,Google,,,5,,,needs_verification,false,
adamant,Adamant,Telecom,Work.ua,,,5,,,needs_verification,false,
adamant,Adamant,Telecom,Robota.ua,,,5,,,needs_verification,false,
adamant,Adamant,Telecom,Indeed,,,5,,,needs_verification,false,
adamant,Adamant,Telecom,Glassdoor,,,5,,,needs_verification,false,
adelina-call-center,Adelina Call Center,Послуги,Google,,,5,,,needs_verification,false,
adelina-call-center,Adelina Call Center,Послуги,Work.ua,,,5,,,needs_verification,false,
adelina-call-center,Adelina Call Center,Послуги,Robota.ua,,,5,,,needs_verification,false,
adonis,Adonis,Медицина,Google,,,5,,,needs_verification,false,
adonis,Adonis,Медицина,Work.ua,,,5,,,needs_verification,false,
adonis,Adonis,Медицина,Robota.ua,,,5,,,needs_verification,false,
adonis,Adonis,Медицина,Indeed,,,5,,,needs_verification,false,
adonis,Adonis,Медицина,Glassdoor,,,5,,,needs_verification,false,
advanter-group,Advanter Group,Консалтинг,Google,,,5,,,needs_verification,false,
advanter-group,Advanter Group,Консалтинг,Work.ua,,,5,,,needs_verification,false,
advanter-group,Advanter Group,Консалтинг,Robota.ua,,,5,,,needs_verification,false,
advanter-group,Advanter Group,Консалтинг,Indeed,,,5,,,needs_verification,false,
advanter-group,Advanter Group,Консалтинг,Glassdoor,,,5,,,needs_verification,false,
aequo,Aequo,Юридичні послуги,Google,,,5,,,needs_verification,false,
aequo,Aequo,Юридичні послуги,Work.ua,,,5,,,needs_verification,false,
aequo,Aequo,Юридичні послуги,Robota.ua,,,5,,,needs_verification,false,
aequo,Aequo,Юридичні послуги,Indeed,,,5,,,needs_verification,false,
aequo,Aequo,Юридичні послуги,Glassdoor,,,5,,,needs_verification,false,
agricom-group,Agricom Group,Агро,Google,,,5,,,needs_verification,false,
agricom-group,Agricom Group,Агро,Work.ua,,,5,,,needs_verification,false,
agricom-group,Agricom Group,Агро,Robota.ua,,,5,,,needs_verification,false,
agrogeneration,AgroGeneration,Агро,Google,,,5,,,needs_verification,false,
agrogeneration,AgroGeneration,Агро,Work.ua,,,5,,,needs_verification,false,
agrogeneration,AgroGeneration,Агро,Robota.ua,,,5,,,needs_verification,false,
agroprosperis,Agroprosperis,Агро,Google,,,5,,,needs_verification,false,
agroprosperis,Agroprosperis,Агро,Work.ua,,,5,,,needs_verification,false,
agroprosperis,Agroprosperis,Агро,Robota.ua,,,5,,,needs_verification,false,
ainua,AIN.UA,Media,Google,,,5,,,needs_verification,false,
ainua,AIN.UA,Media,Work.ua,,,5,,,needs_verification,false,
ainua,AIN.UA,Media,Robota.ua,,,5,,,needs_verification,false,
ainua,AIN.UA,Media,Indeed,,,5,,,needs_verification,false,
ainua,AIN.UA,Media,Glassdoor,,,5,,,needs_verification,false,
airslate,airSlate,IT,Google,,,5,,,needs_verification,false,
airslate,airSlate,IT,Work.ua,,,5,,,needs_verification,false,
airslate,airSlate,IT,Robota.ua,,,5,,,needs_verification,false,
airslate,airSlate,IT,DOU,,,5,,,needs_verification,false,
airslate,airSlate,IT,Djinni,,,5,,,needs_verification,false,
airslate,airSlate,IT,Indeed,,,5,,,needs_verification,false,
airslate,airSlate,IT,Glassdoor,,,5,,,needs_verification,false,
ajax-systems,Ajax Systems,IT,Google,,,5,,,needs_verification,false,
ajax-systems,Ajax Systems,IT,Work.ua,,,5,,,needs_verification,false,
ajax-systems,Ajax Systems,IT,Robota.ua,,,5,,,needs_verification,false,
ajax-systems,Ajax Systems,IT,DOU,,,5,,,needs_verification,false,
ajax-systems,Ajax Systems,IT,Djinni,,,5,,,needs_verification,false,
ajax-systems,Ajax Systems,IT,Indeed,,,5,,,needs_verification,false,
ajax-systems,Ajax Systems,IT,Glassdoor,,,5,,,needs_verification,false,
ajax-systems-manufacturing,Ajax Systems Manufacturing,Технології / виробництво,Google,,,5,,,needs_verification,false,
ajax-systems-manufacturing,Ajax Systems Manufacturing,Технології / виробництво,Work.ua,,,5,,,needs_verification,false,
ajax-systems-manufacturing,Ajax Systems Manufacturing,Технології / виробництво,Robota.ua,,,5,,,needs_verification,false,
allbiz-ukraine,Allbiz Ukraine,E-commerce,Google,,,5,,,needs_verification,false,
allbiz-ukraine,Allbiz Ukraine,E-commerce,Work.ua,,,5,,,needs_verification,false,
allbiz-ukraine,Allbiz Ukraine,E-commerce,Robota.ua,,,5,,,needs_verification,false,
allbiz-ukraine,Allbiz Ukraine,E-commerce,Indeed,,,5,,,needs_verification,false,
allbiz-ukraine,Allbiz Ukraine,E-commerce,Glassdoor,,,5,,,needs_verification,false,
allset,Allset,IT,Google,,,5,,,needs_verification,false,
allset,Allset,IT,Work.ua,,,5,,,needs_verification,false,
allset,Allset,IT,Robota.ua,,,5,,,needs_verification,false,
allset,Allset,IT,DOU,,,5,,,needs_verification,false,
allset,Allset,IT,Djinni,,,5,,,needs_verification,false,
allset,Allset,IT,Indeed,,,5,,,needs_verification,false,
allset,Allset,IT,Glassdoor,,,5,,,needs_verification,false,
alterra-group,Alterra Group,Нерухомість,Google,,,5,,,needs_verification,false,
alterra-group,Alterra Group,Нерухомість,Work.ua,,,5,,,needs_verification,false,
alterra-group,Alterra Group,Нерухомість,Robota.ua,,,5,,,needs_verification,false,
amic-energy,AMIC Energy,АЗС,Google,,,5,,,needs_verification,false,
amic-energy,AMIC Energy,АЗС,Work.ua,,,5,,,needs_verification,false,
amic-energy,AMIC Energy,АЗС,Robota.ua,,,5,,,needs_verification,false,
arcelormittal-tubular-products-ukraine,ArcelorMittal Tubular Products Ukraine,Виробництво,Google,,,5,,,needs_verification,false,
arcelormittal-tubular-products-ukraine,ArcelorMittal Tubular Products Ukraine,Виробництво,Work.ua,,,5,,,needs_verification,false,
arcelormittal-tubular-products-ukraine,ArcelorMittal Tubular Products Ukraine,Виробництво,Robota.ua,,,5,,,needs_verification,false,
argo,Argo,Ритейл,Google,,,5,,,needs_verification,false,
argo,Argo,Ритейл,Work.ua,,,5,,,needs_verification,false,
argo,Argo,Ритейл,Robota.ua,,,5,,,needs_verification,false,
aroma-kava,Aroma Kava,HoReCa,Google,,,5,,,needs_verification,false,
aroma-kava,Aroma Kava,HoReCa,Work.ua,,,5,,,needs_verification,false,
aroma-kava,Aroma Kava,HoReCa,Robota.ua,,,5,,,needs_verification,false,
aroma-kava,Aroma Kava,HoReCa,Indeed,,,5,,,needs_verification,false,
aroma-kava,Aroma Kava,HoReCa,Glassdoor,,,5,,,needs_verification,false,
arricano,Arricano,Нерухомість,Google,,,5,,,needs_verification,false,
arricano,Arricano,Нерухомість,Work.ua,,,5,,,needs_verification,false,
arricano,Arricano,Нерухомість,Robota.ua,,,5,,,needs_verification,false,
artjoker,Artjoker,IT,Google,,,5,,,needs_verification,false,
artjoker,Artjoker,IT,Work.ua,,,5,,,needs_verification,false,
artjoker,Artjoker,IT,Robota.ua,,,5,,,needs_verification,false,
artjoker,Artjoker,IT,DOU,,,5,,,needs_verification,false,
artjoker,Artjoker,IT,Djinni,,,5,,,needs_verification,false,
artjoker,Artjoker,IT,Indeed,,,5,,,needs_verification,false,
artjoker,Artjoker,IT,Glassdoor,,,5,,,needs_verification,false,
arx,ARX,Страхування,Google,,,5,,,needs_verification,false,
arx,ARX,Страхування,Work.ua,,,5,,,needs_verification,false,
arx,ARX,Страхування,Robota.ua,,,5,,,needs_verification,false,
arx,ARX,Страхування,Indeed,,,5,,,needs_verification,false,
arx,ARX,Страхування,Glassdoor,,,5,,,needs_verification,false,
arzinger,Arzinger,Юридичні послуги,Google,,,5,,,needs_verification,false,
arzinger,Arzinger,Юридичні послуги,Work.ua,,,5,,,needs_verification,false,
arzinger,Arzinger,Юридичні послуги,Robota.ua,,,5,,,needs_verification,false,
arzinger,Arzinger,Юридичні послуги,Indeed,,,5,,,needs_verification,false,
arzinger,Arzinger,Юридичні послуги,Glassdoor,,,5,,,needs_verification,false,
asstra-ukraine,AsstrA Ukraine,Логістика,Google,,,5,,,needs_verification,false,
asstra-ukraine,AsstrA Ukraine,Логістика,Work.ua,,,5,,,needs_verification,false,
asstra-ukraine,AsstrA Ukraine,Логістика,Robota.ua,,,5,,,needs_verification,false,
asters,Asters,Юридичні послуги,Google,,,5,,,needs_verification,false,
asters,Asters,Юридичні послуги,Work.ua,,,5,,,needs_verification,false,
asters,Asters,Юридичні послуги,Robota.ua,,,5,,,needs_verification,false,
asters,Asters,Юридичні послуги,Indeed,,,5,,,needs_verification,false,
asters,Asters,Юридичні послуги,Glassdoor,,,5,,,needs_verification,false,
astound-commerce-ukraine,Astound Commerce Ukraine,IT,Google,,,5,,,needs_verification,false,
astound-commerce-ukraine,Astound Commerce Ukraine,IT,Work.ua,,,5,,,needs_verification,false,
astound-commerce-ukraine,Astound Commerce Ukraine,IT,Robota.ua,,,5,,,needs_verification,false,
astound-commerce-ukraine,Astound Commerce Ukraine,IT,DOU,,,5,,,needs_verification,false,
astound-commerce-ukraine,Astound Commerce Ukraine,IT,Djinni,,,5,,,needs_verification,false,
astound-commerce-ukraine,Astound Commerce Ukraine,IT,Indeed,,,5,,,needs_verification,false,
astound-commerce-ukraine,Astound Commerce Ukraine,IT,Glassdoor,,,5,,,needs_verification,false,
attendify,Attendify,IT,Google,,,5,,,needs_verification,false,
attendify,Attendify,IT,Work.ua,,,5,,,needs_verification,false,
attendify,Attendify,IT,Robota.ua,,,5,,,needs_verification,false,
attendify,Attendify,IT,DOU,,,5,,,needs_verification,false,
attendify,Attendify,IT,Djinni,,,5,,,needs_verification,false,
attendify,Attendify,IT,Indeed,,,5,,,needs_verification,false,
attendify,Attendify,IT,Glassdoor,,,5,,,needs_verification,false,
audi-ukraine,Audi Ukraine,Авто,Google,,,5,,,needs_verification,false,
audi-ukraine,Audi Ukraine,Авто,Work.ua,,,5,,,needs_verification,false,
audi-ukraine,Audi Ukraine,Авто,Robota.ua,,,5,,,needs_verification,false,
audi-ukraine,Audi Ukraine,Авто,Indeed,,,5,,,needs_verification,false,
audi-ukraine,Audi Ukraine,Авто,Glassdoor,,,5,,,needs_verification,false,
autodoc-ukraine,AutoDoc Ukraine,Авто,Google,,,5,,,needs_verification,false,
autodoc-ukraine,AutoDoc Ukraine,Авто,Work.ua,,,5,,,needs_verification,false,
autodoc-ukraine,AutoDoc Ukraine,Авто,Robota.ua,,,5,,,needs_verification,false,
autodoc-ukraine,AutoDoc Ukraine,Авто,Indeed,,,5,,,needs_verification,false,
autodoc-ukraine,AutoDoc Ukraine,Авто,Glassdoor,,,5,,,needs_verification,false,
autoria,AutoRia,E-commerce,Google,,,5,,,needs_verification,false,
autoria,AutoRia,E-commerce,Work.ua,,,5,,,needs_verification,false,
autoria,AutoRia,E-commerce,Robota.ua,,,5,,,needs_verification,false,
autoria,AutoRia,E-commerce,Indeed,,,5,,,needs_verification,false,
autoria,AutoRia,E-commerce,Glassdoor,,,5,,,needs_verification,false,
avalon,Avalon,Нерухомість,Google,,,5,,,needs_verification,false,
avalon,Avalon,Нерухомість,Work.ua,,,5,,,needs_verification,false,
avalon,Avalon,Нерухомість,Robota.ua,,,5,,,needs_verification,false,
avantage-7,Avantage 7,АЗС,Google,,,5,,,needs_verification,false,
avantage-7,Avantage 7,АЗС,Work.ua,,,5,,,needs_verification,false,
avantage-7,Avantage 7,АЗС,Robota.ua,,,5,,,needs_verification,false,
avellum,Avellum,Юридичні послуги,Google,,,5,,,needs_verification,false,
avellum,Avellum,Юридичні послуги,Work.ua,,,5,,,needs_verification,false,
avellum,Avellum,Юридичні послуги,Robota.ua,,,5,,,needs_verification,false,
avellum,Avellum,Юридичні послуги,Indeed,,,5,,,needs_verification,false,
avellum,Avellum,Юридичні послуги,Glassdoor,,,5,,,needs_verification,false,
avenga-ukraine,Avenga Ukraine,IT,Google,,,5,,,needs_verification,false,
avenga-ukraine,Avenga Ukraine,IT,Work.ua,,,5,,,needs_verification,false,
avenga-ukraine,Avenga Ukraine,IT,Robota.ua,,,5,,,needs_verification,false,
avenga-ukraine,Avenga Ukraine,IT,DOU,,,5,,,needs_verification,false,
avenga-ukraine,Avenga Ukraine,IT,Djinni,,,5,,,needs_verification,false,
avenga-ukraine,Avenga Ukraine,IT,Indeed,,,5,,,needs_verification,false,
avenga-ukraine,Avenga Ukraine,IT,Glassdoor,,,5,,,needs_verification,false,
bader-ukraine,Bader Ukraine,Виробництво,Google,,,5,,,needs_verification,false,
bader-ukraine,Bader Ukraine,Виробництво,Work.ua,,,5,,,needs_verification,false,
bader-ukraine,Bader Ukraine,Виробництво,Robota.ua,,,5,,,needs_verification,false,
baker-mckenzie-ukraine,Baker McKenzie Ukraine,Юридичні послуги,Google,,,5,,,needs_verification,false,
baker-mckenzie-ukraine,Baker McKenzie Ukraine,Юридичні послуги,Work.ua,,,5,,,needs_verification,false,
baker-mckenzie-ukraine,Baker McKenzie Ukraine,Юридичні послуги,Robota.ua,,,5,,,needs_verification,false,
baker-mckenzie-ukraine,Baker McKenzie Ukraine,Юридичні послуги,Indeed,,,5,,,needs_verification,false,
baker-mckenzie-ukraine,Baker McKenzie Ukraine,Юридичні послуги,Glassdoor,,,5,,,needs_verification,false,
baker-tilly-ukraine,Baker Tilly Ukraine,Консалтинг,Google,,,5,,,needs_verification,false,
baker-tilly-ukraine,Baker Tilly Ukraine,Консалтинг,Work.ua,,,5,,,needs_verification,false,
baker-tilly-ukraine,Baker Tilly Ukraine,Консалтинг,Robota.ua,,,5,,,needs_verification,false,
baker-tilly-ukraine,Baker Tilly Ukraine,Консалтинг,Indeed,,,5,,,needs_verification,false,
baker-tilly-ukraine,Baker Tilly Ukraine,Консалтинг,Glassdoor,,,5,,,needs_verification,false,
banda-agency,Banda Agency,Media,Google,,,5,,,needs_verification,false,
banda-agency,Banda Agency,Media,Work.ua,,,5,,,needs_verification,false,
banda-agency,Banda Agency,Media,Robota.ua,,,5,,,needs_verification,false,
banda-agency,Banda Agency,Media,Indeed,,,5,,,needs_verification,false,
banda-agency,Banda Agency,Media,Glassdoor,,,5,,,needs_verification,false,
basf-agricultural-solutions-ukraine,BASF Agricultural Solutions Ukraine,Агро,Google,,,5,,,needs_verification,false,
basf-agricultural-solutions-ukraine,BASF Agricultural Solutions Ukraine,Агро,Work.ua,,,5,,,needs_verification,false,
basf-agricultural-solutions-ukraine,BASF Agricultural Solutions Ukraine,Агро,Robota.ua,,,5,,,needs_verification,false,
baumit-ukraine,Baumit Ukraine,Будівництво,Google,,,5,,,needs_verification,false,
baumit-ukraine,Baumit Ukraine,Будівництво,Work.ua,,,5,,,needs_verification,false,
baumit-ukraine,Baumit Ukraine,Будівництво,Robota.ua,,,5,,,needs_verification,false,
bayadera-group,Bayadera Group,FMCG,Google,,,5,,,needs_verification,false,
bayadera-group,Bayadera Group,FMCG,Work.ua,,,5,,,needs_verification,false,
bayadera-group,Bayadera Group,FMCG,Robota.ua,,,5,,,needs_verification,false,
bayadera-group,Bayadera Group,FMCG,Indeed,,,5,,,needs_verification,false,
bayadera-group,Bayadera Group,FMCG,Glassdoor,,,5,,,needs_verification,false,
bayer-cropscience-ukraine,Bayer CropScience Ukraine,Агро,Google,,,5,,,needs_verification,false,
bayer-cropscience-ukraine,Bayer CropScience Ukraine,Агро,Work.ua,,,5,,,needs_verification,false,
bayer-cropscience-ukraine,Bayer CropScience Ukraine,Агро,Robota.ua,,,5,,,needs_verification,false,
bayer-ukraine,Bayer Ukraine,Фармацевтика,Google,,,5,,,needs_verification,false,
bayer-ukraine,Bayer Ukraine,Фармацевтика,Work.ua,,,5,,,needs_verification,false,
bayer-ukraine,Bayer Ukraine,Фармацевтика,Robota.ua,,,5,,,needs_verification,false,
bayer-ukraine,Bayer Ukraine,Фармацевтика,Indeed,,,5,,,needs_verification,false,
bayer-ukraine,Bayer Ukraine,Фармацевтика,Glassdoor,,,5,,,needs_verification,false,
bdo-ukraine,BDO Ukraine,Консалтинг,Google,,,5,,,needs_verification,false,
bdo-ukraine,BDO Ukraine,Консалтинг,Work.ua,,,5,,,needs_verification,false,
bdo-ukraine,BDO Ukraine,Консалтинг,Robota.ua,,,5,,,needs_verification,false,
bdo-ukraine,BDO Ukraine,Консалтинг,Indeed,,,5,,,needs_verification,false,
bdo-ukraine,BDO Ukraine,Консалтинг,Glassdoor,,,5,,,needs_verification,false,
beetroot,Beetroot,IT,Google,,,5,,,needs_verification,false,
beetroot,Beetroot,IT,Work.ua,,,5,,,needs_verification,false,
beetroot,Beetroot,IT,Robota.ua,,,5,,,needs_verification,false,
beetroot,Beetroot,IT,DOU,,,5,,,needs_verification,false,
beetroot,Beetroot,IT,Djinni,,,5,,,needs_verification,false,
beetroot,Beetroot,IT,Indeed,,,5,,,needs_verification,false,
beetroot,Beetroot,IT,Glassdoor,,,5,,,needs_verification,false,
beetroot-academy,Beetroot Academy,Освіта,Google,,,5,,,needs_verification,false,
beetroot-academy,Beetroot Academy,Освіта,Work.ua,,,5,,,needs_verification,false,
beetroot-academy,Beetroot Academy,Освіта,Robota.ua,,,5,,,needs_verification,false,
bershka-ukraine,Bershka Ukraine,Ритейл,Google,,,5,,,needs_verification,false,
bershka-ukraine,Bershka Ukraine,Ритейл,Work.ua,,,5,,,needs_verification,false,
bershka-ukraine,Bershka Ukraine,Ритейл,Robota.ua,,,5,,,needs_verification,false,
betterme,BetterMe,IT,Google,,,5,,,needs_verification,false,
betterme,BetterMe,IT,Work.ua,,,5,,,needs_verification,false,
betterme,BetterMe,IT,Robota.ua,,,5,,,needs_verification,false,
betterme,BetterMe,IT,DOU,,,5,,,needs_verification,false,
betterme,BetterMe,IT,Djinni,,,5,,,needs_verification,false,
betterme,BetterMe,IT,Indeed,,,5,,,needs_verification,false,
betterme,BetterMe,IT,Glassdoor,,,5,,,needs_verification,false,
biglua,Bigl.ua,E-commerce,Google,,,5,,,needs_verification,false,
biglua,Bigl.ua,E-commerce,Work.ua,,,5,,,needs_verification,false,
biglua,Bigl.ua,E-commerce,Robota.ua,,,5,,,needs_verification,false,
biglua,Bigl.ua,E-commerce,Indeed,,,5,,,needs_verification,false,
biglua,Bigl.ua,E-commerce,Glassdoor,,,5,,,needs_verification,false,
binariks,Binariks,IT,Google,,,5,,,needs_verification,false,
binariks,Binariks,IT,Work.ua,,,5,,,needs_verification,false,
binariks,Binariks,IT,Robota.ua,,,5,,,needs_verification,false,
binariks,Binariks,IT,DOU,,,5,,,needs_verification,false,
binariks,Binariks,IT,Djinni,,,5,,,needs_verification,false,
binariks,Binariks,IT,Indeed,,,5,,,needs_verification,false,
binariks,Binariks,IT,Glassdoor,,,5,,,needs_verification,false,
binotel,Binotel,Послуги,Google,,,5,,,needs_verification,false,
binotel,Binotel,Послуги,Work.ua,,,5,,,needs_verification,false,
binotel,Binotel,Послуги,Robota.ua,,,5,,,needs_verification,false,
blago-developer,blago developer,Нерухомість,Google,,,5,,,needs_verification,false,
blago-developer,blago developer,Нерухомість,Work.ua,,,5,,,needs_verification,false,
blago-developer,blago developer,Нерухомість,Robota.ua,,,5,,,needs_verification,false,
bmw-ukraina,BMW Україна,Авто,Google,,,5,,,needs_verification,false,
bmw-ukraina,BMW Україна,Авто,Work.ua,,,5,,,needs_verification,false,
bmw-ukraina,BMW Україна,Авто,Robota.ua,,,5,,,needs_verification,false,
bmw-ukraina,BMW Україна,Авто,Indeed,,,5,,,needs_verification,false,
bmw-ukraina,BMW Україна,Авто,Glassdoor,,,5,,,needs_verification,false,
bolt-food,Bolt Food,Логістика і доставка,Google,,,5,,,needs_verification,false,
bolt-food,Bolt Food,Логістика і доставка,Work.ua,,,5,,,needs_verification,false,
bolt-food,Bolt Food,Логістика і доставка,Robota.ua,,,5,,,needs_verification,false,
bolt-food-ukraine,Bolt Food Ukraine,IT,Google,,,5,,,needs_verification,false,
bolt-food-ukraine,Bolt Food Ukraine,IT,Work.ua,,,5,,,needs_verification,false,
bolt-food-ukraine,Bolt Food Ukraine,IT,Robota.ua,,,5,,,needs_verification,false,
bolt-food-ukraine,Bolt Food Ukraine,IT,DOU,,,5,,,needs_verification,false,
bolt-food-ukraine,Bolt Food Ukraine,IT,Djinni,,,5,,,needs_verification,false,
bolt-food-ukraine,Bolt Food Ukraine,IT,Indeed,,,5,,,needs_verification,false,
bolt-food-ukraine,Bolt Food Ukraine,IT,Glassdoor,,,5,,,needs_verification,false,
bolt-ukraina,Bolt Україна,Транспорт / сервіс,Google,,,5,,,needs_verification,false,
bolt-ukraina,Bolt Україна,Транспорт / сервіс,Work.ua,,,5,,,needs_verification,false,
bolt-ukraina,Bolt Україна,Транспорт / сервіс,Robota.ua,,,5,,,needs_verification,false,
bosch-car-service-ukraine,Bosch Car Service Ukraine,Авто,Google,,,5,,,needs_verification,false,
bosch-car-service-ukraine,Bosch Car Service Ukraine,Авто,Work.ua,,,5,,,needs_verification,false,
bosch-car-service-ukraine,Bosch Car Service Ukraine,Авто,Robota.ua,,,5,,,needs_verification,false,
bosch-car-service-ukraine,Bosch Car Service Ukraine,Авто,Indeed,,,5,,,needs_verification,false,
bosch-car-service-ukraine,Bosch Car Service Ukraine,Авто,Glassdoor,,,5,,,needs_verification,false,
brain,Brain,Ритейл електроніки,Google,,,5,,,needs_verification,false,
brain,Brain,Ритейл електроніки,Work.ua,,,5,,,needs_verification,false,
brain,Brain,Ритейл електроніки,Robota.ua,,,5,,,needs_verification,false,
brightgrove,Brightgrove,IT,Google,,,5,,,needs_verification,false,
brightgrove,Brightgrove,IT,Work.ua,,,5,,,needs_verification,false,
brightgrove,Brightgrove,IT,Robota.ua,,,5,,,needs_verification,false,
brightgrove,Brightgrove,IT,DOU,,,5,,,needs_verification,false,
brightgrove,Brightgrove,IT,Djinni,,,5,,,needs_verification,false,
brightgrove,Brightgrove,IT,Indeed,,,5,,,needs_verification,false,
brightgrove,Brightgrove,IT,Glassdoor,,,5,,,needs_verification,false,
british-american-tobacco-ukraine,British American Tobacco Ukraine,FMCG,Google,,,5,,,needs_verification,false,
british-american-tobacco-ukraine,British American Tobacco Ukraine,FMCG,Work.ua,,,5,,,needs_verification,false,
british-american-tobacco-ukraine,British American Tobacco Ukraine,FMCG,Robota.ua,,,5,,,needs_verification,false,
british-american-tobacco-ukraine,British American Tobacco Ukraine,FMCG,Indeed,,,5,,,needs_verification,false,
british-american-tobacco-ukraine,British American Tobacco Ukraine,FMCG,Glassdoor,,,5,,,needs_verification,false,
british-council-ukraine,British Council Ukraine,Освіта,Google,,,5,,,needs_verification,false,
british-council-ukraine,British Council Ukraine,Освіта,Work.ua,,,5,,,needs_verification,false,
british-council-ukraine,British Council Ukraine,Освіта,Robota.ua,,,5,,,needs_verification,false,
brocard,Brocard,Ритейл,Google,,,5,,,needs_verification,false,
brocard,Brocard,Ритейл,Work.ua,,,5,,,needs_verification,false,
brocard,Brocard,Ритейл,Robota.ua,,,5,,,needs_verification,false,
budhouse-group,Budhouse Group,Нерухомість,Google,,,5,,,needs_verification,false,
budhouse-group,Budhouse Group,Нерухомість,Work.ua,,,5,,,needs_verification,false,
budhouse-group,Budhouse Group,Нерухомість,Robota.ua,,,5,,,needs_verification,false,
bunge-ukraine,Bunge Ukraine,Виробництво,Google,,,5,,,needs_verification,false,
bunge-ukraine,Bunge Ukraine,Виробництво,Work.ua,,,5,,,needs_verification,false,
bunge-ukraine,Bunge Ukraine,Виробництво,Robota.ua,,,5,,,needs_verification,false,
caparol-ukraine,Caparol Ukraine,Будівництво,Google,,,5,,,needs_verification,false,
caparol-ukraine,Caparol Ukraine,Будівництво,Work.ua,,,5,,,needs_verification,false,
caparol-ukraine,Caparol Ukraine,Будівництво,Robota.ua,,,5,,,needs_verification,false,
carlsberg-ukraine,Carlsberg Ukraine,FMCG,Google,,,5,,,needs_verification,false,
carlsberg-ukraine,Carlsberg Ukraine,FMCG,Work.ua,,,5,,,needs_verification,false,
carlsberg-ukraine,Carlsberg Ukraine,FMCG,Robota.ua,,,5,,,needs_verification,false,
carlsberg-ukraine,Carlsberg Ukraine,FMCG,Indeed,,,5,,,needs_verification,false,
carlsberg-ukraine,Carlsberg Ukraine,FMCG,Glassdoor,,,5,,,needs_verification,false,
cases-media,Cases Media,Media,Google,,,5,,,needs_verification,false,
cases-media,Cases Media,Media,Work.ua,,,5,,,needs_verification,false,
cases-media,Cases Media,Media,Robota.ua,,,5,,,needs_verification,false,
cases-media,Cases Media,Media,Indeed,,,5,,,needs_verification,false,
cases-media,Cases Media,Media,Glassdoor,,,5,,,needs_verification,false,
cbre-ukraine,CBRE Ukraine,Нерухомість,Google,,,5,,,needs_verification,false,
cbre-ukraine,CBRE Ukraine,Нерухомість,Work.ua,,,5,,,needs_verification,false,
cbre-ukraine,CBRE Ukraine,Нерухомість,Robota.ua,,,5,,,needs_verification,false,
cemark,CEMARK,Будівництво,Google,,,5,,,needs_verification,false,
cemark,CEMARK,Будівництво,Work.ua,,,5,,,needs_verification,false,
cemark,CEMARK,Будівництво,Robota.ua,,,5,,,needs_verification,false,
cersanit-ukraine,Cersanit Ukraine,Будівництво,Google,,,5,,,needs_verification,false,
cersanit-ukraine,Cersanit Ukraine,Будівництво,Work.ua,,,5,,,needs_verification,false,
cersanit-ukraine,Cersanit Ukraine,Будівництво,Robota.ua,,,5,,,needs_verification,false,
chi-software,CHI Software,IT,Google,,,5,,,needs_verification,false,
chi-software,CHI Software,IT,Work.ua,,,5,,,needs_verification,false,
chi-software,CHI Software,IT,Robota.ua,,,5,,,needs_verification,false,
chi-software,CHI Software,IT,DOU,,,5,,,needs_verification,false,
chi-software,CHI Software,IT,Djinni,,,5,,,needs_verification,false,
chi-software,CHI Software,IT,Indeed,,,5,,,needs_verification,false,
chi-software,CHI Software,IT,Glassdoor,,,5,,,needs_verification,false,
choice31,Choice31,Освіта,Google,,,5,,,needs_verification,false,
choice31,Choice31,Освіта,Work.ua,,,5,,,needs_verification,false,
